id_poliza,id_asegurado,numero_poliza,ramo,fecha_inicio_vigencia,fecha_fin_vigencia,monto_asegurado,suma_asegurada,prima,deducible,canal_venta,ciudad,tipo_cobertura,estado_poliza
pol-0b2608d3,ase-ac3945a1,POL-4D0A298EECCF,VEHICULOS,2026-03-29T09:47:46.548304+00:00,2027-03-29T09:47:46.548304+00:00,15978.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-580b033e,ase-ba88051b,POL-4E4ED78A4D72,VEHICULOS,2026-03-17T09:47:46.548304+00:00,2027-03-17T09:47:46.548304+00:00,39259.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-6c26e9b8,ase-295523d9,POL-2F592D499F39,VEHICULOS,2026-05-20T09:47:46.548304+00:00,2027-05-20T09:47:46.548304+00:00,29420.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-f7e9cb98,ase-8b354a6c,POL-73C53453F6BF,VEHICULOS,2026-05-22T09:47:46.548304+00:00,2027-05-22T09:47:46.548304+00:00,16612.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-6ff5fb9e,ase-ec73215d,POL-577B316B88BA,VEHICULOS,2026-05-18T09:47:46.548304+00:00,2027-05-18T09:47:46.548304+00:00,26149.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-3afed81e,ase-8e79d7be,POL-356D6306F2A8,VEHICULOS,2026-05-15T09:47:46.548304+00:00,2027-05-15T09:47:46.548304+00:00,18633.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-494ec90f,ase-c8e57091,POL-1718AF6733CC,VEHICULOS,2026-04-28T09:47:46.548304+00:00,2027-04-28T09:47:46.548304+00:00,37253.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-6e0ffe22,ase-d97e4f49,POL-FC29B148FDFA,VEHICULOS,2026-05-03T09:47:46.548304+00:00,2027-05-03T09:47:46.548304+00:00,28302.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-105f3630,ase-346f3a90,POL-C78E97C01A38,VEHICULOS,2026-03-08T09:47:46.548304+00:00,2027-03-08T09:47:46.548304+00:00,23724.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e2da7db0,ase-66763a2b,POL-E8D0CAE7FB95,VEHICULOS,2026-03-17T09:47:46.548304+00:00,2027-03-17T09:47:46.548304+00:00,39209.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-b0c7bdbf,ase-cf55e276,POL-11D156D77557,VEHICULOS,2026-05-14T09:47:46.548304+00:00,2027-05-14T09:47:46.548304+00:00,35459.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-4c8417c2,ase-5eee088c,POL-35B4176AB14C,VEHICULOS,2026-03-30T09:47:46.548304+00:00,2027-03-30T09:47:46.548304+00:00,39988.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ccc568b6,ase-c6c4e8ff,POL-C0C187953747,VEHICULOS,2026-05-06T09:47:46.548304+00:00,2027-05-06T09:47:46.548304+00:00,23822.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-09f8d60b,ase-b13daa92,POL-90BDAC387778,VEHICULOS,2026-04-06T09:47:46.548304+00:00,2027-04-06T09:47:46.548304+00:00,34119.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e707ee9b,ase-4af3e0d7,POL-C762D76B8926,VEHICULOS,2026-05-07T09:47:46.548304+00:00,2027-05-07T09:47:46.548304+00:00,41033.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1ba88bf7,ase-93704f99,POL-657A2D9FEE52,VEHICULOS,2026-04-17T09:47:46.548304+00:00,2027-04-17T09:47:46.548304+00:00,33276.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-4d94ecfd,ase-4d11217c,POL-D7374949F7CD,VEHICULOS,2026-04-05T09:47:46.548304+00:00,2027-04-05T09:47:46.548304+00:00,40219.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-4e216da6,ase-db942f30,POL-D39F4C2C9590,VEHICULOS,2026-04-16T09:47:46.548304+00:00,2027-04-16T09:47:46.548304+00:00,27775.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-165958f8,ase-746cc88a,POL-481E4C23115F,VEHICULOS,2026-03-19T09:47:46.548304+00:00,2027-03-19T09:47:46.548304+00:00,26019.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-ee98226f,ase-91713d19,POL-C40782465E4F,VEHICULOS,2026-03-18T09:47:46.548304+00:00,2027-03-18T09:47:46.548304+00:00,28651.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-ae3f626c,ase-372f4cde,POL-373485C85037,VEHICULOS,2026-03-31T09:47:46.548304+00:00,2027-03-31T09:47:46.548304+00:00,41327.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-d05b399b,ase-4851e088,POL-D4047391AAD6,VEHICULOS,2026-05-27T09:47:46.548304+00:00,2027-05-27T09:47:46.548304+00:00,14271.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-5fc778ee,ase-35c298de,POL-AEC1B1648705,VEHICULOS,2026-03-12T09:47:46.548304+00:00,2027-03-12T09:47:46.548304+00:00,13068.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-05828602,ase-dcd870b0,POL-DA1AAE8B7A41,VEHICULOS,2026-05-10T09:47:46.548304+00:00,2027-05-10T09:47:46.548304+00:00,31781.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-4ac39d40,ase-8b88ca2b,POL-68C56D40A36F,VEHICULOS,2026-04-19T09:47:46.548304+00:00,2027-04-19T09:47:46.548304+00:00,26541.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-54192f4a,ase-4629c7e8,POL-9C9164F0FE5E,VEHICULOS,2026-04-17T09:47:46.548304+00:00,2027-04-17T09:47:46.548304+00:00,13422.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7b1bd838,ase-7fdc0ca8,POL-660D62EDE0C4,VEHICULOS,2026-04-22T09:47:46.548304+00:00,2027-04-22T09:47:46.548304+00:00,22139.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8988d7cf,ase-28342022,POL-7AB8F06F2833,VEHICULOS,2026-05-23T09:47:46.548304+00:00,2027-05-23T09:47:46.548304+00:00,42170.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-cf0b3233,ase-50eab728,POL-CF06E098523B,VEHICULOS,2026-05-08T09:47:46.548304+00:00,2027-05-08T09:47:46.548304+00:00,21070.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-b9b5667b,ase-700a5389,POL-703F4AAAF3D5,VEHICULOS,2026-04-11T09:47:46.548304+00:00,2027-04-11T09:47:46.548304+00:00,28374.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-62f835b2,ase-47733a71,POL-1EAD7BE924B0,VEHICULOS,2026-04-25T09:47:46.548304+00:00,2027-04-25T09:47:46.548304+00:00,31680.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-edfde1f0,ase-f6fa4dad,POL-E560B266ED1A,VEHICULOS,2026-03-15T09:47:46.548304+00:00,2027-03-15T09:47:46.548304+00:00,38201.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e25b2910,ase-e49ddab7,POL-2CB7B5798A03,VEHICULOS,2026-04-30T09:47:46.548304+00:00,2027-04-30T09:47:46.548304+00:00,17059.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-ee345f4a,ase-ec1a714f,POL-CD9FA2CF8CF3,VEHICULOS,2026-04-16T09:47:46.548304+00:00,2027-04-16T09:47:46.548304+00:00,43623.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-3002b41f,ase-2177c8d9,POL-1027B44A52B9,VEHICULOS,2026-03-26T09:47:46.548304+00:00,2027-03-26T09:47:46.548304+00:00,18249.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-c971cf32,ase-45e945fd,POL-819D7D3B6B9C,VEHICULOS,2026-03-06T09:47:46.548304+00:00,2027-03-06T09:47:46.548304+00:00,31686.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ebf3413b,ase-a601d7f3,POL-7908FF97EF11,VEHICULOS,2026-03-15T09:47:46.548304+00:00,2027-03-15T09:47:46.548304+00:00,37005.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-61567dd9,ase-7224bd46,POL-774A2A79A071,VEHICULOS,2026-05-20T09:47:46.548304+00:00,2027-05-20T09:47:46.548304+00:00,33914.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-c27cd584,ase-dde6be03,POL-43E9FE251DE4,VEHICULOS,2026-04-02T09:47:46.548304+00:00,2027-04-02T09:47:46.548304+00:00,39297.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d99f53f0,ase-59434f88,POL-A4E06466FFBD,VEHICULOS,2026-04-28T09:47:46.548304+00:00,2027-04-28T09:47:46.548304+00:00,12749.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e87ae901,ase-73df72a8,POL-7BB4B462132A,VEHICULOS,2026-03-08T09:47:46.549304+00:00,2027-03-08T09:47:46.549304+00:00,37066.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-f8a2f306,ase-ac723e9e,POL-08A26C48D0D3,VEHICULOS,2026-04-18T09:47:46.549304+00:00,2027-04-18T09:47:46.549304+00:00,14698.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9b7bbd3c,ase-a6c49d08,POL-19FC5299BAB2,VEHICULOS,2026-03-19T09:47:46.549304+00:00,2027-03-19T09:47:46.549304+00:00,21802.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-6fd41264,ase-eb959984,POL-EC46BCF1F0DC,VEHICULOS,2026-03-24T09:47:46.549304+00:00,2027-03-24T09:47:46.549304+00:00,26470.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ec8d8412,ase-4fff4c74,POL-876C9B243F84,VEHICULOS,2026-05-21T09:47:46.549304+00:00,2027-05-21T09:47:46.549304+00:00,37747.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-7a9acd95,ase-ae9b1b92,POL-050E29DE45FF,VEHICULOS,2026-03-12T09:47:46.549304+00:00,2027-03-12T09:47:46.549304+00:00,17903.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-6ef251b1,ase-752e3bd6,POL-70C3175A4807,VEHICULOS,2026-04-02T09:47:46.549304+00:00,2027-04-02T09:47:46.549304+00:00,30991.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1356ea80,ase-2d65f862,POL-763B365BEBCC,VEHICULOS,2026-05-09T09:47:46.549304+00:00,2027-05-09T09:47:46.549304+00:00,20663.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-055c7b62,ase-d32f51a1,POL-99FFEE512DD7,VEHICULOS,2026-05-17T09:47:46.549304+00:00,2027-05-17T09:47:46.549304+00:00,43185.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-cf9c25d3,ase-86cf4ddf,POL-55D2E88C0396,VEHICULOS,2026-05-21T09:47:46.549304+00:00,2027-05-21T09:47:46.549304+00:00,38161.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-ded192fc,ase-c1926564,POL-19730C2E9ACD,VEHICULOS,2026-05-17T09:47:46.549304+00:00,2027-05-17T09:47:46.549304+00:00,38117.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-0d08d49c,ase-cf7745db,POL-948FA194B61E,VEHICULOS,2026-04-02T09:47:46.549304+00:00,2027-04-02T09:47:46.549304+00:00,20544.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-882abed7,ase-e3eea12c,POL-AA9D13C3AADB,VEHICULOS,2026-03-27T09:47:46.549304+00:00,2027-03-27T09:47:46.549304+00:00,24983.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-89917079,ase-13cbaace,POL-663D9B24893B,VEHICULOS,2026-04-07T09:47:46.549304+00:00,2027-04-07T09:47:46.549304+00:00,24851.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-c35d28f4,ase-145bb4cf,POL-CA6A0E531DC3,VEHICULOS,2026-03-10T09:47:46.549304+00:00,2027-03-10T09:47:46.549304+00:00,28137.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-c49f93bd,ase-d786882e,POL-E2048AA8AD1E,VEHICULOS,2026-05-18T09:47:46.549304+00:00,2027-05-18T09:47:46.549304+00:00,29449.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-49b5096a,ase-32a51975,POL-4350C20CC7CF,VEHICULOS,2026-04-16T09:47:46.549304+00:00,2027-04-16T09:47:46.549304+00:00,17871.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-39146ff2,ase-e34a9d01,POL-F38BD82CBA89,VEHICULOS,2026-03-03T09:47:46.549304+00:00,2027-03-03T09:47:46.549304+00:00,39104.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-14459c69,ase-f56b15d7,POL-00A211B2019C,VEHICULOS,2026-04-11T09:47:46.549304+00:00,2027-04-11T09:47:46.549304+00:00,34826.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-86b639e6,ase-3c5e9b08,POL-002DD1EA7382,VEHICULOS,2026-04-16T09:47:46.549304+00:00,2027-04-16T09:47:46.549304+00:00,34578.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-8e256565,ase-326c169e,POL-877199BBDCFA,VEHICULOS,2026-03-05T09:47:46.549304+00:00,2027-03-05T09:47:46.549304+00:00,13586.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-bae37a8b,ase-00b271be,POL-22ACFFCCB184,VEHICULOS,2026-05-06T09:47:46.549304+00:00,2027-05-06T09:47:46.549304+00:00,34919.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-a679cabf,ase-4a356bb1,POL-85A3804862E0,VEHICULOS,2026-04-01T09:47:46.549304+00:00,2027-04-01T09:47:46.549304+00:00,21556.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-50b9af63,ase-de2304c8,POL-DE0F6B3D1DA8,VEHICULOS,2026-05-22T09:47:46.549304+00:00,2027-05-22T09:47:46.549304+00:00,27301.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-f175c985,ase-ef6f8e64,POL-452ACA80BD99,VEHICULOS,2026-03-01T09:47:46.549304+00:00,2027-03-01T09:47:46.549304+00:00,36498.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-930662a0,ase-5bb40cc5,POL-92DE2A042F58,VEHICULOS,2026-05-17T09:47:46.549304+00:00,2027-05-17T09:47:46.549304+00:00,19364.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-5dd56957,ase-33e6cf57,POL-97E85F401BA8,VEHICULOS,2026-05-21T09:47:46.549304+00:00,2027-05-21T09:47:46.549304+00:00,27928.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-4e42e6d2,ase-8e26ce37,POL-010AC41E06F3,VEHICULOS,2026-05-09T09:47:46.549304+00:00,2027-05-09T09:47:46.549304+00:00,30853.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-490b53b5,ase-df1c1fec,POL-127B9656A376,VEHICULOS,2026-04-14T09:47:46.549304+00:00,2027-04-14T09:47:46.549304+00:00,19292.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-2ced2754,ase-f13fe582,POL-A6BC3D62403B,VEHICULOS,2026-03-31T09:47:46.549304+00:00,2027-03-31T09:47:46.549304+00:00,42879.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1a7bd60f,ase-610d3c2f,POL-3AE846A91132,VEHICULOS,2026-04-15T09:47:46.549304+00:00,2027-04-15T09:47:46.549304+00:00,25697.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-b361731a,ase-6f6e178e,POL-850AC6FD6C74,VEHICULOS,2026-03-20T09:47:46.549304+00:00,2027-03-20T09:47:46.549304+00:00,25885.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-7f75f115,ase-1f247e3f,POL-B63E594F1349,VEHICULOS,2026-03-19T09:47:46.549304+00:00,2027-03-19T09:47:46.549304+00:00,28951.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-366722e6,ase-c5c289fe,POL-F2D72A66CF5B,VEHICULOS,2026-03-27T09:47:46.549304+00:00,2027-03-27T09:47:46.549304+00:00,21263.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-f52ab8e5,ase-21ca09a8,POL-F88588F7E285,VEHICULOS,2026-02-27T09:47:46.549304+00:00,2027-02-27T09:47:46.549304+00:00,13205.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-b6f33704,ase-0f70fb57,POL-7C2B8831D42B,VEHICULOS,2026-03-14T09:47:46.549304+00:00,2027-03-14T09:47:46.549304+00:00,14849.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-3ce77a74,ase-32c61e93,POL-81BCB5A7A099,VEHICULOS,2026-05-06T09:47:46.549304+00:00,2027-05-06T09:47:46.549304+00:00,15939.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-4fdf4cee,ase-a301c77e,POL-43DE7FFF00F4,VEHICULOS,2026-05-02T09:47:46.549304+00:00,2027-05-02T09:47:46.549304+00:00,29778.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-c1ceee07,ase-00d2bef5,POL-BF4C0877406A,VEHICULOS,2026-03-29T09:47:46.549304+00:00,2027-03-29T09:47:46.549304+00:00,12546.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-99c72764,ase-2db994b4,POL-128FE0424C38,VEHICULOS,2026-04-08T09:47:46.549304+00:00,2027-04-08T09:47:46.549304+00:00,29780.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-ced13d5f,ase-43f90dfc,POL-2E1809FC18A1,VEHICULOS,2026-03-04T09:47:46.549304+00:00,2027-03-04T09:47:46.549304+00:00,35607.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-4e78a780,ase-d4619866,POL-B880EBDFF9F2,VEHICULOS,2026-05-25T09:47:46.549304+00:00,2027-05-25T09:47:46.549304+00:00,31168.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-93abc5cd,ase-b305f45d,POL-5019B641ACC4,VEHICULOS,2026-04-08T09:47:46.549304+00:00,2027-04-08T09:47:46.549304+00:00,27149.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-141d41d9,ase-a763dbfd,POL-D736F52C8237,VEHICULOS,2026-03-23T09:47:46.549304+00:00,2027-03-23T09:47:46.549304+00:00,18527.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-04f920b2,ase-386fc448,POL-7EB587A1D933,VEHICULOS,2026-03-26T09:47:46.549304+00:00,2027-03-26T09:47:46.549304+00:00,17768.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-71bccc84,ase-ee672d40,POL-FFE7FCA44CB5,VEHICULOS,2026-05-02T09:47:46.549304+00:00,2027-05-02T09:47:46.549304+00:00,44810.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-7cdceb60,ase-3e164254,POL-10FB0FB93370,VEHICULOS,2026-03-17T09:47:46.549304+00:00,2027-03-17T09:47:46.549304+00:00,13408.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-3a60df4e,ase-99d76cc3,POL-3BFE47858516,VEHICULOS,2026-04-26T09:47:46.549304+00:00,2027-04-26T09:47:46.549304+00:00,31983.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-2ec6abed,ase-f63258e8,POL-BA96F8400FA9,VEHICULOS,2026-03-26T09:47:46.549304+00:00,2027-03-26T09:47:46.549304+00:00,37781.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7b0711cb,ase-06506f09,POL-86AADB190E4B,VEHICULOS,2026-05-07T09:47:46.549304+00:00,2027-05-07T09:47:46.549304+00:00,13204.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-38c8c4a5,ase-5913fbdf,POL-A784585D0DA9,VEHICULOS,2026-03-01T09:47:46.549304+00:00,2027-03-01T09:47:46.549304+00:00,35062.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-340f56e1,ase-f01b31c0,POL-2F61254A8170,VEHICULOS,2026-03-08T09:47:46.549304+00:00,2027-03-08T09:47:46.549304+00:00,31813.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-939c8fda,ase-19c231aa,POL-E3DB267368F6,VEHICULOS,2026-03-24T09:47:46.549304+00:00,2027-03-24T09:47:46.549304+00:00,30079.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2b9e89aa,ase-6a8d35ce,POL-821CBEA0A02C,VEHICULOS,2026-03-08T09:47:46.549304+00:00,2027-03-08T09:47:46.549304+00:00,28887.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f77dff27,ase-467d9071,POL-B561187C75E5,VEHICULOS,2026-05-24T09:47:46.549304+00:00,2027-05-24T09:47:46.549304+00:00,30362.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-4f5b1d29,ase-b19ac2aa,POL-85406E8C3960,VEHICULOS,2026-05-08T09:47:46.549304+00:00,2027-05-08T09:47:46.549304+00:00,34399.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f01ca55a,ase-17434310,POL-59DD801FF66D,VEHICULOS,2026-03-04T09:47:46.549304+00:00,2027-03-04T09:47:46.549304+00:00,20995.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-c25800b9,ase-68c5ac7e,POL-A3CC93D87308,VEHICULOS,2026-04-09T09:47:46.549304+00:00,2027-04-09T09:47:46.549304+00:00,26904.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-69787fb6,ase-045516b9,POL-3717076165E1,VEHICULOS,2026-04-27T09:47:46.549304+00:00,2027-04-27T09:47:46.549304+00:00,22010.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-5de59d99,ase-c19043c7,POL-F45822603121,VEHICULOS,2026-04-18T09:47:46.549304+00:00,2027-04-18T09:47:46.549304+00:00,33580.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-0d8ae0f5,ase-191d8184,POL-11DAAE73FC6D,VEHICULOS,2026-03-19T09:47:46.549304+00:00,2027-03-19T09:47:46.549304+00:00,20635.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-70dcbc51,ase-1e02904f,POL-E5849434D4F0,VEHICULOS,2026-03-05T09:47:46.549304+00:00,2027-03-05T09:47:46.549304+00:00,21081.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-a84cb20a,ase-f57cf4f7,POL-873EFE186477,VEHICULOS,2026-03-19T09:47:46.549304+00:00,2027-03-19T09:47:46.549304+00:00,25258.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2bac5df8,ase-3ba0a7f4,POL-DAF101078844,VEHICULOS,2026-04-18T09:47:46.549304+00:00,2027-04-18T09:47:46.549304+00:00,20863.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e9f065f8,ase-ebf955ad,POL-8BCAB4D10A61,VEHICULOS,2026-05-09T09:47:46.549304+00:00,2027-05-09T09:47:46.549304+00:00,22357.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-44bcc8de,ase-ba144e85,POL-87EDE7C8E077,VEHICULOS,2026-05-19T09:47:46.549304+00:00,2027-05-19T09:47:46.549304+00:00,19758.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-6a1226df,ase-294bdd31,POL-3A7F07E16EBA,VEHICULOS,2026-04-17T09:47:46.549304+00:00,2027-04-17T09:47:46.549304+00:00,21536.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-3300a399,ase-8ff7cac5,POL-CE902713B19F,VEHICULOS,2026-05-24T09:47:46.549304+00:00,2027-05-24T09:47:46.549304+00:00,32885.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-83b7b38b,ase-94bf1fa2,POL-DEFA5A2C6CE9,VEHICULOS,2026-04-05T09:47:46.549304+00:00,2027-04-05T09:47:46.549304+00:00,31880.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1298e1c1,ase-348cf025,POL-E3140429C75C,VEHICULOS,2026-03-07T09:47:46.549304+00:00,2027-03-07T09:47:46.549304+00:00,29943.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-541761af,ase-de372ac3,POL-9681ADDD014E,VEHICULOS,2026-05-03T09:47:46.549304+00:00,2027-05-03T09:47:46.549304+00:00,18997.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-04116122,ase-c56af786,POL-BD955376420A,VEHICULOS,2026-05-04T09:47:46.549304+00:00,2027-05-04T09:47:46.549304+00:00,13716.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-2408d0e9,ase-3df6f0f7,POL-4057AB254795,VEHICULOS,2026-03-10T09:47:46.549304+00:00,2027-03-10T09:47:46.549304+00:00,29489.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-fb373a55,ase-ba3a2012,POL-FA5E6C8868FA,VEHICULOS,2026-03-16T09:47:46.549304+00:00,2027-03-16T09:47:46.549304+00:00,27133.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-f6edf6a9,ase-7bb37a74,POL-B9560E7637B2,VEHICULOS,2026-04-28T09:47:46.549304+00:00,2027-04-28T09:47:46.549304+00:00,27133.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-5e317e8c,ase-e887541d,POL-102730CEBDE1,VEHICULOS,2026-05-24T09:47:46.549304+00:00,2027-05-24T09:47:46.549304+00:00,35544.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-913490f4,ase-273e9185,POL-ECD7ACC6BA1E,VEHICULOS,2026-02-28T09:47:46.549304+00:00,2027-02-28T09:47:46.549304+00:00,43234.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-440c066c,ase-6c551c5a,POL-56128786A46E,VEHICULOS,2026-03-24T09:47:46.549304+00:00,2027-03-24T09:47:46.549304+00:00,42720.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-999b98cf,ase-54538649,POL-956F76BFF373,VEHICULOS,2026-03-05T09:47:46.549304+00:00,2027-03-05T09:47:46.549304+00:00,36507.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-70975796,ase-1b26774f,POL-72EDA7BBF8CF,VEHICULOS,2026-04-08T09:47:46.549304+00:00,2027-04-08T09:47:46.549304+00:00,44207.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-d831ffa0,ase-5e82a992,POL-E3DF74CE0F67,VEHICULOS,2026-05-10T09:47:46.549304+00:00,2027-05-10T09:47:46.549304+00:00,22733.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-61dec41a,ase-d7ad3bf2,POL-1008E586C646,VEHICULOS,2026-04-29T09:47:46.549304+00:00,2027-04-29T09:47:46.549304+00:00,14112.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
