id_siniestro,codigo_siniestro,score_reglas,ml_proba,ml_threshold,ml_alerta,anom_score_0_1,score_final,semaforo,explicacion,cobertura,sucursal,id_proveedor,etiqueta_fraude_simulada
sin-7d2c6825,SIN-2026-0362,22,0.29415051992395086,0.75,0,0.7006777020960008,35,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.29 | Anomalía=0.70,ROBO,CUENCA,prov-b28e0eb3,0
sin-92161805,SIN-2026-0363,8,0.15827884119301588,0.75,0,0.12637383163643415,12,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.16 | Anomalía=0.13,CHOQUE,CUENCA,prov-4f575400,0
sin-ff41f59e,SIN-2026-0364,11,0.28145586832621783,0.75,0,0.20902077620331674,19,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.28 | Anomalía=0.21,CHOQUE,MANTA,prov-1827e2a3,0
sin-eb53f732,SIN-2026-0365,12,0.1040424463483589,0.75,0,0.07988048810773514,15,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.10 | Anomalía=0.08,ROBO,QUITO,prov-d3fcaebd,0
sin-c17bd3ea,SIN-2026-0366,12,0.4296072134007785,0.75,0,0.04942544887746959,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.88) (+8) | ML prob=0.43 | Anomalía=0.05,ROBO,CUENCA,prov-7d13740f,1
sin-68bd42db,SIN-2026-0367,8,0.132331900623066,0.75,0,0.19909859449886957,13,VERDE,RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.13 | Anomalía=0.20,ROBO,CUENCA,prov-9ff54158,0
sin-fbe34783,SIN-2026-0368,12,0.25543901783291706,0.75,0,0.19234205741410842,19,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.26 | Anomalía=0.19,CHOQUE,GUAYAQUIL,prov-3b49193b,0
sin-af23413d,SIN-2026-0369,12,0.5311891989331201,0.75,0,0.187965181993508,25,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.53 | Anomalía=0.19,CHOQUE,GUAYAQUIL,prov-d8cc4eb4,0
sin-63027f78,SIN-2026-0370,31,0.9912424886275435,0.75,1,0.7502411429269598,58,AMARILLO,RF-05: Borde de vigencia <48h (+10) | Reporte tardío >7d (+5) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.99 (alerta) | Anomalía=0.75,DAÑOS,CUENCA,prov-7d13740f,1
sin-2020d085,SIN-2026-0371,34,0.7642014823132394,0.75,1,0.4676417780595992,54,AMARILLO,Borde de vigencia 11–30d (+4) | RF-06: Robo con reporte tardío >4d (+8) | RF-03: Proveedor en lista restrictiva (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.76 (alerta),ROBO,QUITO,prov-0776898a,0
sin-65f0dddc,SIN-2026-0372,25,0.016120081374113665,0.75,0,0.675723801178354,32,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.02 | Anomalía=0.68,CHOQUE,MANTA,prov-cd675ee2,0
sin-b4c1c0a0,SIN-2026-0373,8,0.1887806054746021,0.75,0,0.254978579771172,14,VERDE,RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.19 | Anomalía=0.25,ROBO,MANTA,prov-013f1a2d,1
sin-4edc3a36,SIN-2026-0374,12,0.45875913906007365,0.75,0,0.1712394216041103,23,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.46 | Anomalía=0.17,DAÑOS,QUITO,prov-9ff54158,0
sin-6146aec7,SIN-2026-0375,12,0.3655686698587223,0.75,0,0.20867643233486605,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.37 | Anomalía=0.21,ROBO,GUAYAQUIL,prov-5184cb01,0
sin-ae05c2e1,SIN-2026-0376,11,0.15703544916352502,0.75,0,0.22796277933038783,16,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.16 | Anomalía=0.23,DAÑOS,GUAYAQUIL,prov-d14b04f5,0
sin-71bb6b89,SIN-2026-0377,19,0.4570187141465244,0.75,0,0.30707183757548545,31,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.46 | Anomalía=0.31,CHOQUE,GUAYAQUIL,prov-5ddd5177,0
sin-5cad5f86,SIN-2026-0378,12,0.38984008022823013,0.75,0,0.20522643341618924,22,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.39 | Anomalía=0.21,CHOQUE,CUENCA,prov-3b49193b,0
sin-f6f364e2,SIN-2026-0379,18,0.03717797637726281,0.75,0,0.650874686065318,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.04 | Anomalía=0.65,DAÑOS,MANTA,prov-a0a6b95e,0
sin-69dca3e5,SIN-2026-0380,20,0.5255257185051558,0.75,0,0.08633438886517167,31,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.53 | Anomalía=0.09,ROBO,CUENCA,prov-b28e0eb3,0
sin-ffe1c43f,SIN-2026-0381,16,0.8714449567382652,0.75,1,0.3827724368777159,37,VERDE,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.87 (alerta) | Anomalía=0.38,CHOQUE,CUENCA,prov-e093cb82,1
sin-9961e63a,SIN-2026-0382,8,0.18023011691732085,0.75,0,0.3559669345651125,15,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.18 | Anomalía=0.36,CHOQUE,GUAYAQUIL,prov-b72e8592,0
sin-dc011c9a,SIN-2026-0383,8,0.25660912142168246,0.75,0,0.09596140585784742,14,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.26 | Anomalía=0.10,CHOQUE,CUENCA,prov-0aa23277,1
sin-7733cfa4,SIN-2026-0384,12,0.39618241236805096,0.75,0,0.20254865162641797,22,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.40 | Anomalía=0.20,ROBO,GUAYAQUIL,prov-a0a6b95e,0
sin-e4ec3098,SIN-2026-0385,34,0.933147419651874,0.75,1,0.8587597016905505,61,AMARILLO,RF-06: Robo con reporte tardío >4d (+8) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.93 (alerta) | Anomalía=0.86,ROBO,CUENCA,prov-b6b79676,1
sin-03edce0b,SIN-2026-0386,22,0.08559286657334167,0.75,0,0.6220972689212995,30,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.09 | Anomalía=0.62,CHOQUE,MANTA,prov-e9ff4cf2,0
sin-fd749648,SIN-2026-0387,20,0.70335017667263,0.75,0,0.25819355546548667,37,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.70 | Anomalía=0.26,ROBO,QUITO,prov-b0d3cc8d,1
sin-cde22f98,SIN-2026-0388,8,0.05359410239774662,0.75,0,0.14981047247855575,11,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.05 | Anomalía=0.15,DAÑOS,MANTA,prov-9ff54158,0
sin-898e1505,SIN-2026-0389,15,0.25293052601726473,0.75,0,0.16193914453525726,22,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.25 | Anomalía=0.16,ROBO,MANTA,prov-a0a6b95e,0
sin-c17b51b4,SIN-2026-0390,18,0.019447279281080705,0.75,0,0.6226070962900396,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.88) (+8) | ML prob=0.02 | Anomalía=0.62,ROBO,CUENCA,prov-b0d3cc8d,0
sin-c6c3d9cc,SIN-2026-0391,11,0.20001502824433437,0.75,0,0.20817267225802638,17,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.20 | Anomalía=0.21,DAÑOS,CUENCA,prov-101c01bc,0
sin-3ca14454,SIN-2026-0392,15,0.12126453499751441,0.75,0,0.2645311684915609,20,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.12 | Anomalía=0.26,ROBO,QUITO,prov-cbe4b286,0
sin-dc79253a,SIN-2026-0393,12,0.18620875082143895,0.75,0,0.327911363156891,19,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.19 | Anomalía=0.33,DAÑOS,GUAYAQUIL,prov-d14b04f5,0
sin-e8e71670,SIN-2026-0394,15,0.6842098473587075,0.75,0,0.05932416963402513,29,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.68 | Anomalía=0.06,DAÑOS,CUENCA,prov-b6b79676,0
sin-a9cb4461,SIN-2026-0395,19,0.7550227378765025,0.75,1,0.14133169311834407,36,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.76 (alerta) | Anomalía=0.14,CHOQUE,QUITO,prov-4a51b585,1
sin-8d837878,SIN-2026-0396,11,0.24240780294645978,0.75,0,0.11830538125594338,17,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.24 | Anomalía=0.12,DAÑOS,QUITO,prov-67084ff8,0
sin-3149ad06,SIN-2026-0397,15,0.6414675555030134,0.75,0,0.17749798853237045,30,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.64 | Anomalía=0.18,DAÑOS,CUENCA,prov-d3fcaebd,0
sin-898e2ce1,SIN-2026-0398,11,0.08404060018121234,0.75,0,0.31101348608351415,16,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.08 | Anomalía=0.31,CHOQUE,GUAYAQUIL,prov-4fff042a,0
sin-4d521dfd,SIN-2026-0399,8,0.13043135962723712,0.75,0,0.25155751635337414,13,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.13 | Anomalía=0.25,CHOQUE,CUENCA,prov-d14b04f5,0
sin-80079283,SIN-2026-0400,8,0.03053049537414471,0.75,0,0.19603974562086965,11,VERDE,RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.03 | Anomalía=0.20,CHOQUE,CUENCA,prov-0b906778,0
sin-3176224a,SIN-2026-0401,16,0.3120868642060471,0.75,0,0.20622938102683164,24,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.31 | Anomalía=0.21,ROBO,GUAYAQUIL,prov-9ff54158,1
sin-73b52da3,SIN-2026-0402,22,0.2513817322502425,0.75,0,0.10612536324648211,28,VERDE,RF-03: Proveedor en lista restrictiva (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.25 | Anomalía=0.11,CHOQUE,CUENCA,prov-0776898a,0
sin-e752200d,SIN-2026-0403,16,0.6746024012271388,0.75,0,0.2840182657858066,32,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.67 | Anomalía=0.28,ROBO,GUAYAQUIL,prov-101c01bc,0
sin-15ba21cf,SIN-2026-0404,16,0.533289847249714,0.75,0,0.1389227053064308,28,VERDE,Borde de vigencia 11–30d (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.53 | Anomalía=0.14,DAÑOS,QUITO,prov-5ddd5177,0
sin-ca178798,SIN-2026-0405,26,0.2369070452412479,0.75,0,0.6486986224499851,37,VERDE,Borde de vigencia 11–30d (+4) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.24 | Anomalía=0.65,DAÑOS,CUENCA,prov-249f3d32,0
sin-4d8a4123,SIN-2026-0406,8,0.03412343960005703,0.75,0,0.14208017417991656,10,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.03 | Anomalía=0.14,DAÑOS,MANTA,prov-bae1157f,0
sin-bc53ceb3,SIN-2026-0407,12,0.5688546102309415,0.75,0,0.19464626357748016,25,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.57 | Anomalía=0.19,ROBO,GUAYAQUIL,prov-7e95704f,0
sin-e05d76cd,SIN-2026-0408,8,0.11546997214201474,0.75,0,0.09262516029338173,11,VERDE,RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.12 | Anomalía=0.09,CHOQUE,QUITO,prov-a0a6b95e,0
sin-d6277632,SIN-2026-0409,12,0.24656840182372539,0.75,0,0.4142770637758133,21,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.25 | Anomalía=0.41,ROBO,QUITO,prov-c1720687,0
sin-fbf9c62a,SIN-2026-0410,19,0.6996407045171641,0.75,0,0.24391956584895103,35,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.70 | Anomalía=0.24,CHOQUE,CUENCA,prov-b0d3cc8d,0
sin-896d7a47,SIN-2026-0411,20,0.9677213068093612,0.75,1,0.5486450830750383,45,AMARILLO,Borde de vigencia 11–30d (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.97 (alerta) | Anomalía=0.55,CHOQUE,MANTA,prov-101c01bc,1
sin-8db822ea,SIN-2026-0412,26,0.7700705712904728,0.75,1,0.216967232734267,44,AMARILLO,RF-05: Borde de vigencia <48h (+10) | Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.77 (alerta) | Anomalía=0.22,DAÑOS,QUITO,prov-b0d3cc8d,1
sin-625f4bce,SIN-2026-0413,22,0.052232989190596005,0.75,0,0.5927546533725718,29,VERDE,Borde de vigencia 11–30d (+4) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.05 | Anomalía=0.59,ROBO,MANTA,prov-89589486,0
sin-ded1840d,SIN-2026-0414,11,0.5233188771151482,0.75,0,0.42734236783949425,26,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.52 | Anomalía=0.43,ROBO,QUITO,prov-b6b79676,0
sin-b9323da9,SIN-2026-0415,15,0.630776336231272,0.75,0,0.28671686291768267,30,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.63 | Anomalía=0.29,CHOQUE,CUENCA,prov-d3fcaebd,0
sin-7195c800,SIN-2026-0416,15,0.413851474155653,0.75,0,0.1717393927127156,25,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.41 | Anomalía=0.17,DAÑOS,QUITO,prov-4fff042a,0
sin-66c4d69c,SIN-2026-0417,16,0.9831628175555065,0.75,1,0.6751347468771856,42,AMARILLO,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.98 (alerta) | Anomalía=0.68,ROBO,QUITO,prov-101c01bc,1
sin-49c2d285,SIN-2026-0418,11,0.0862819907909333,0.75,0,0.1712999937589879,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.09 | Anomalía=0.17,CHOQUE,MANTA,prov-d0f96c49,0
sin-99a36eeb,SIN-2026-0419,12,0.05426745280702251,0.75,0,0.09796023533532619,14,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.05 | Anomalía=0.10,ROBO,CUENCA,prov-24e38d8f,0
sin-d8531310,SIN-2026-0420,8,0.12421515677975059,0.75,0,0.26681706696353874,13,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.12 | Anomalía=0.27,CHOQUE,MANTA,prov-b845ba48,0
sin-039a0eae,SIN-2026-0421,20,0.7784167182072548,0.75,1,0.3069429248701115,39,VERDE,Borde de vigencia 11–30d (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.78 (alerta) | Anomalía=0.31,DAÑOS,QUITO,prov-7d13740f,1
sin-2b644921,SIN-2026-0422,12,0.5973504057876715,0.75,0,0.6772568216764614,31,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.60 | Anomalía=0.68,ROBO,GUAYAQUIL,prov-4f575400,1
sin-9095ab34,SIN-2026-0423,8,0.19243480742027677,0.75,0,0.10585410369312719,13,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.19 | Anomalía=0.11,DAÑOS,QUITO,prov-d3fcaebd,0
sin-02fd2a61,SIN-2026-0424,12,0.3134344955477661,0.75,0,0.13810340702471147,20,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.31 | Anomalía=0.14,CHOQUE,GUAYAQUIL,prov-7d13740f,0
sin-b3236c2c,SIN-2026-0425,21,0.032233457172397166,0.75,0,0.6121386718669424,28,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.03 | Anomalía=0.61,DAÑOS,MANTA,prov-7d13740f,0
sin-a4cf81b7,SIN-2026-0426,12,0.09365658385646232,0.75,0,0.15405622310451356,15,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.09 | Anomalía=0.15,ROBO,QUITO,prov-7d13740f,0
sin-e596625b,SIN-2026-0427,11,0.26872014281329637,0.75,0,0.18816168030424735,18,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.27 | Anomalía=0.19,ROBO,GUAYAQUIL,prov-7d13740f,0
sin-46208040,SIN-2026-0428,29,0.03413553252458013,0.75,0,0.5985560747317407,36,VERDE,Borde de vigencia <=10d (+8) | Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.03 | Anomalía=0.60,ROBO,QUITO,prov-e90c55e9,0
sin-9f4b5b28,SIN-2026-0429,23,0.9249263250487462,0.75,1,0.2382670901389505,44,AMARILLO,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.92 (alerta) | Anomalía=0.24,DAÑOS,CUENCA,prov-cbe4b286,1
sin-29f78878,SIN-2026-0430,18,0.024850500443714254,0.75,0,0.6709389777934733,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.02 | Anomalía=0.67,CHOQUE,MANTA,prov-cbe4b286,0
sin-cdf73f93,SIN-2026-0431,8,0.1870635374443632,0.75,0,0.25279731579338793,14,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.19 | Anomalía=0.25,CHOQUE,QUITO,prov-cd675ee2,0
sin-4e85c115,SIN-2026-0432,8,0.2298180299666025,0.75,0,0.25161795387001135,15,VERDE,RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.23 | Anomalía=0.25,CHOQUE,CUENCA,prov-4a51b585,0
sin-0b804e1a,SIN-2026-0433,18,0.05802026635350973,0.75,0,0.12679709760124497,20,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.06 | Anomalía=0.13,CHOQUE,QUITO,prov-0776898a,0
sin-165f1527,SIN-2026-0434,15,0.343095389134006,0.75,0,0.2486436520037059,24,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.34 | Anomalía=0.25,DAÑOS,QUITO,prov-e093cb82,0
sin-7c0bb572,SIN-2026-0435,8,0.04641445583178662,0.75,0,0.3782859870781791,13,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.05 | Anomalía=0.38,ROBO,CUENCA,prov-c70782ce,0
sin-105c43f2,SIN-2026-0436,18,0.027841392929849797,0.75,0,0.7029971337718978,26,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.03 | Anomalía=0.70,ROBO,CUENCA,prov-5184cb01,0
sin-73a1747a,SIN-2026-0437,25,0.8138406200633562,0.75,1,0.42976043592336216,46,AMARILLO,Borde de vigencia <=10d (+8) | Reporte tardío >7d (+5) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.81 (alerta) | Anomalía=0.43,DAÑOS,QUITO,prov-7d13740f,1
sin-0bf5628a,SIN-2026-0438,11,0.29746203383284686,0.75,0,0.09837849173167489,18,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.30 | Anomalía=0.10,DAÑOS,CUENCA,prov-b28e0eb3,0
sin-9cfbb1e6,SIN-2026-0439,30,0.32414334155128977,0.75,0,0.6724472281752761,43,AMARILLO,RF-06: Robo con reporte tardío >4d (+8) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.88) (+8) | ML prob=0.32 | Anomalía=0.67,ROBO,QUITO,prov-24e38d8f,0
sin-22b031d0,SIN-2026-0440,12,0.04146843432403195,0.75,0,0.19379743907284078,15,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.04 | Anomalía=0.19,ROBO,GUAYAQUIL,prov-ea7fe3bc,0
sin-6a63779d,SIN-2026-0441,8,0.10815380411275478,0.75,0,0.2049942027545112,12,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.11 | Anomalía=0.20,CHOQUE,QUITO,prov-d3fcaebd,0
sin-fb6a188a,SIN-2026-0442,11,0.09416258850922839,0.75,0,0.528833416044419,18,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.09 | Anomalía=0.53,ROBO,GUAYAQUIL,prov-7d784f3a,0
sin-c3d84a6d,SIN-2026-0443,16,0.9737738041432397,0.75,1,0.591508649932654,41,AMARILLO,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.97 (alerta) | Anomalía=0.59,ROBO,QUITO,prov-89589486,1
sin-530c5131,SIN-2026-0444,16,0.13562427025638718,0.75,0,0.5114637603166519,24,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.14 | Anomalía=0.51,ROBO,MANTA,prov-cd675ee2,0
sin-f84e9dd4,SIN-2026-0445,30,0.1725320167799593,0.75,0,0.3900524564263108,37,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-03: Proveedor en lista restrictiva (+10) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.17 | Anomalía=0.39,ROBO,QUITO,prov-0776898a,0
sin-c8971b81,SIN-2026-0446,11,0.09347676445726565,0.75,0,0.19675393431767935,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.09 | Anomalía=0.20,DAÑOS,CUENCA,prov-1f044dba,0
sin-11dafe84,SIN-2026-0447,15,0.654706532384026,0.75,0,0.1528585857529768,30,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.65 | Anomalía=0.15,DAÑOS,QUITO,prov-b72e8592,0
sin-e9c118cf,SIN-2026-0448,8,0.039623158149253095,0.75,0,0.24776507876219533,11,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.04 | Anomalía=0.25,DAÑOS,MANTA,prov-cd675ee2,0
sin-2928cf1e,SIN-2026-0449,8,0.021914452736185832,0.75,0,0.32538123738704444,12,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.02 | Anomalía=0.33,CHOQUE,CUENCA,prov-dcd901e4,0
sin-f9577c93,SIN-2026-0450,11,0.10851128445403772,0.75,0,0.12045023350100387,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.11 | Anomalía=0.12,DAÑOS,QUITO,prov-101c01bc,0
sin-c6296e0a,SIN-2026-0451,19,0.6913090899858976,0.75,0,0.21328622657792445,35,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.69 | Anomalía=0.21,DAÑOS,MANTA,prov-a0a6b95e,1
sin-9b4a2372,SIN-2026-0452,22,0.5265206880810628,0.75,0,0.16882449739818403,34,VERDE,RF-03: Proveedor en lista restrictiva (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.53 | Anomalía=0.17,ROBO,CUENCA,prov-0776898a,0
sin-331bf5ce,SIN-2026-0453,8,0.04441469068428713,0.75,0,0.09450645817787516,10,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.04 | Anomalía=0.09,CHOQUE,QUITO,prov-7d784f3a,0
sin-ba1475c4,SIN-2026-0454,8,0.21507652092515414,0.75,0,0.08875750882168731,13,VERDE,RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.22 | Anomalía=0.09,DAÑOS,CUENCA,prov-67084ff8,0
